headline,link,description,time,SubCategory,Category
কুয়াকাটায় ৭ ট্রলারসহ ৩৫ জেলে আটক,https://banglanews24.com/national/news/bd/866668.details,"পটুয়াখালী: সরকারি নিষেধাজ্ঞা অমান্য করে পটুয়াখালীর আগুনমুখা নদীতে মাছ শিকারের অপরাধে সাতটি ট্রলার, দুই মণ মাছ, দুই লাখ মিটার জালসহ","July 4, 2021",Agriculture,Agriculture
বিধিনিষেধ লঙ্ঘন: পটুয়াখালীতে ৪৩৪ মামলায় পৌনে ৩ লাখ টাকা জরিমানা,https://banglanews24.com/national/news/bd/866555.details,পটুয়াখালী: কঠোর বিধিনিষেধ লঙ্ঘনের দায়ে গত তিন দিনে পটুয়াখালীতে জেলা প্রশাসনের নেতৃত্বে পরিচালিত ৫৬টি ভ্রাম্যমাণ আদালতে ৪৩৪টি,"July 4, 2021",Crime,Law & Order
জমি সংক্রান্ত বিরোধে যুবকের পায়ের রগ কাটলো প্রতিপক্ষ,https://banglanews24.com/national/news/bd/866451.details,পটুয়াখালী: পটুয়াখালীর কলাপাড়ায় জমি সংক্রান্ত বিরোধের জেরে শামীম গাজী (২৫) নামে এক যুবকের পায়ের রগ কেটে দিয়েছে প্রতিপক্ষের লোকজন।,"July 3, 2021",Crime,Law & Order
সালিশে কিশোরীকে বিয়ে: চেয়ারম্যানসহ ৭ জনের নামে মামলা,https://banglanews24.com/law-court/news/bd/865580.details,"পটুয়াখালী: পটুয়াখালীর বাউফলে প্রেমের সম্পর্কের ঘটনার সালিশ বৈঠকে কিশোরীকে বিয়ে, তালাক দেওয়া এবং প্রেমিককে মারধরের ঘটনায় অভিযুক্ত","June 28, 2021",Crime,Law & Order
নির্মাণাধীন ব্রিজের স্লাব ভেঙে খালে!,https://banglanews24.com/national/news/bd/865470.details,"পটুয়াখালী: পটুয়াখালীর কুয়াকাটা পৌরসভার ৮ নম্বর ওয়ার্ডে নির্মাণাধীন একটি গার্ডার ব্রিজের স্লাব ভেঙে খালে পড়ে গেছে।
রোববার (২৭ জুন)","June 27, 2021",Development,Development & Welfare
পবিপ্রবিতে অনলাইন ক্লাস-পরীক্ষার নীতিমালা অনুমোদন,https://banglanews24.com/education/news/bd/865426.details,পটুয়াখালী: পটুয়াখালী বিজ্ঞান ও প্রযুক্তি বিশ্ববিদ্যালয়ের (পবিপ্রবি) শিক্ষার্থীদের মহামারি করোনার কারণে সেশনজটমুক্ত করার লক্ষ্যে,"June 27, 2021",Education,Health & Education
সেই চেয়ারম্যানকে তালাক দিয়ে নিজ বাড়িতে কিশোরী,https://banglanews24.com/national/news/bd/865328.details,পটুয়াখালী: পটুয়াখালীর বাউফলে সালিশ করতে গিয়ে কিশোরী মেয়েকে দেখে পছন্দ হওয়ার পর বিয়ে করা সেই চেয়ারম্যানকে তালাক দিয়ে বাবার বাড়ি,"June 27, 2021",Miscellaneous,Miscellaneous
সালিশের সুযোগ নিয়ে কিশোরীকে বিয়ে করলেন বিবাহিত চেয়ারম্যান,https://banglanews24.com/national/news/bd/865260.details,পটুয়াখালী: পটুয়াখালীর বাউফলে অষ্টম শ্রেণির এক শিক্ষার্থীকে বিয়ে করেছেন কনকদিয়া ইউনিয়ন পরিষদের চেয়ারম্যান শাহিন হাওলাদার।,"June 26, 2021",Miscellaneous,Miscellaneous
বাউফলে দু’পক্ষের সংঘর্ষে আহত ২,https://banglanews24.com/politics/news/bd/864284.details,পটুয়াখালী: পটুয়াখালীর বাউফলে কেশবপুর ইউনিয়নে দুই চেয়ারম্যান প্রার্থীর কর্মী সমর্থকদের মধ্যে সংঘর্ষের ঘটনা ঘটেছে। এতে দুই জন,"June 21, 2021",Crime,Law & Order
রাঙ্গাবালীতে বাবাকে নির্যাতনের ভিডিও ভাইরাল,https://banglanews24.com/national/news/bd/863839.details,পটুয়াখালী: পটুয়াখালীর রাঙ্গাবালী উপজেলার চরমোন্তাজে ছেলের হাতে বাবাকে নির্যাতনের ঘটনা ঘটেছে। নির্যাতনের এ ঘটনা ফেসবুকসহ বিভিন্ন,"June 18, 2021",Crime,Law & Order
ডেল্টা প্ল্যান-২১০০ বাস্তবায়ন হলে নদী ভাঙনের সমস্যা থাকবে না,https://banglanews24.com/national/news/bd/863813.details,পটুয়াখালী: দক্ষিণাঞ্চলের মানুষের আর্থ-সামাজিক উন্নয়নের লক্ষ্যেই সরকার ডেল্টা প্ল্যান-২১০০ গ্রহণ করেছে। ডেল্টা প্ল্যান-২১০০,"June 18, 2021",Natural disaster,Environment & Disaster
বাঁধের দাবিতে প্ল্যাকার্ড গলায় সংসদে এমপি এসএম শাহাজাদা,https://banglanews24.com/national/news/bd/863480.details,পটুয়াখালী: উপকূলীয় অঞ্চলের চরগুলোর বাসিন্দারা দীর্ঘদিন ধরেই টেকসই বাঁধ নির্মাণের দাবি জানিয়ে আসছেন। উপকূলবাসীর ও নিজের উপকূলীয়,"June 16, 2021",Movement,Politics & Movement
